id;fechaActualizacion;idioma;nombre;email;telefono;web;direccion;codigo_postal;localidad;pais;latitud;longitud;categorias;subcategorias;imagen;horario
68704;2019-07-10;es;"De Mar&iacute;a (Gran V&iacute;a)";demariagranvia@demariarestaurante.es;(+34) 91 758 01 15;https://www.esmadrid.com/restaurantes/de-maria-gran-via;Gran Vía, 72;28013;;Spain;40.4229058;-3.7097322;Española, Internacional;Asador / Parrilla, Internacional, Argentina;https://estaticos.esmadrid.com/cdn/farfuture/PKXuqSoz3q9Dy_xdoffnZfklLqNHIJ3BNsveA1BB4fs/mtime:1524832510/sites/default/files/recursosturisticos/restaurantes/de_maria_gran_via_1400668491.483.jpg;Lun - Dom: 12:30 - 1:30 h.
68886;2019-07-10;es;"De Mar&iacute;a (F&eacute;lix Boix)";demariafelixboix@demariarestaurante.es;(+34) 91 359 65 07 ;https://www.esmadrid.com/restaurantes/de-maria-felix-boix;Félix Boix, 5;28036;;Spain;40.4634777;-3.688215;Española, Internacional;Asador / Parrilla, Internacional, Argentina;https://estaticos.esmadrid.com/cdn/farfuture/Dqg3RPVj6UBlKYImY-no3nJRdzuAACtErraahpahHKA/mtime:1524832514/sites/default/files/recursosturisticos/restaurantes/1472251634_1962012133230_adj.jpg;Dom - Jue: 13:00 - 16:30 h. / 21:00 - 0:30 h.Vie - Sáb: 9:00 - 1:00 h.
68665;2019-07-10;es;"De Mar&iacute;a (Preciados)";demariapreciados@demariarestaurante.es;(+34) 91 521 16 03;https://www.esmadrid.com/restaurantes/de-maria-preciados;Preciados, 32;28013;;Spain;40.4197768;-3.7064294;Española, Internacional;Asador / Parrilla, Internacional, Argentina;https://estaticos.esmadrid.com/cdn/farfuture/aQDI6VxReDq1nkUfrqnP81YwFycdbwfEUwigeSCridU/mtime:1524832528/sites/default/files/recursosturisticos/restaurantes/de_maria_preciados_1400668889.644.jpg;Lun - Dom: 12:30 - 1:30 h.
69023;2019-07-25;es;Beef Place;beefplace@beefplace.com;(+34) 91 721 89 32;https://www.esmadrid.com/restaurantes/beef-place;Matías Turrión, 4;28043;;Spain;40.4590446;-3.6585376;Internacional;Internacional, Argentina;https://estaticos.esmadrid.com/cdn/farfuture/xn-6vo2996elx_-3sqx34Jpeq3ub8gAJcuIY_O6CLrM/mtime:1562751111/sites/default/files/recursosturisticos/restaurantes/beefplace.jpg;Lun - Dom: 12:00 - 1:00 h.
68777;2019-07-10;es;Entrevinos;entrevinos@entrevinos.net;(+34) 91 548 31 14;https://www.esmadrid.com/restaurantes/entrevinos;Ferraz, 36;28008;;Spain;40.4262536;-3.7169153;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/kIkSHfJYc6VliV6iHOduTZdQQPuTI1qpM5r9qwOMemY/mtime:1524832518/sites/default/files/recursosturisticos/restaurantes/1185153198_1692010105146_adj.jpg;Lun - Jue:  8:30 - 16:00 h. / 20:00 - 00:00 h.Vie: 8:30 - 16:00 h. / 20:00 - 1:00 h.Sáb - Dom: 12:30 - 1:00 h.
68980;2022-06-24;es;"La Cocina de Mar&iacute;a Luisa";reservas@lacocinademarialuisa.es;(+34) 91 781 01 80;https://www.esmadrid.com/restaurantes/la-cocina-de-maria-luisa;Jorge Juan , 42;28001;;Spain;40.4235685;-3.6818303;Española;Española, Castellano-Leonesa, Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/Pe8aDMyGzZrycsnzfcrBq2_IuKPa_TwqQQgP7Y4SW98/mtime:1524832519/sites/default/files/recursosturisticos/restaurantes/cocina_maria_luisa_1400672675.655.jpg;Lun - Sáb: 13:30 - 16:00 h. / 20:30 -  0:00 h.
68978;2020-01-30;es;Don Giovanni;info@dongiovanni.es;(+34) 91 434 83 38;https://www.esmadrid.com/restaurantes/don-giovanni;Reina Cristina, 23;28014;;Spain;40.4075168;-3.6802189;Internacional;Internacional, Italiana;https://estaticos.esmadrid.com/cdn/farfuture/OxIRFlkmuj31HO1b8xmVjUSf2cyOAuFP76buIg34BrE/mtime:1524832514/sites/default/files/recursosturisticos/restaurantes/giovanni1.jpg;Mar - Dom: 13:30 - 16:00 h. / 20:30 - 0:00 h.
69120;2024-12-09;es;"La Monter&iacute;a";miguel@lamonteria.es;(+34) 91 574 18 12;https://www.esmadrid.com/restaurantes/la-monteria;de Lope de Rueda, 35;28009;;Spain;40.4202828;-3.6775333;Española;Española, Casera;https://estaticos.esmadrid.com/cdn/farfuture/KZ4df-n-2675qOPZBoddqwAYu0ILOsIUmJG_58lq9xk/mtime:1524832528/sites/default/files/recursosturisticos/restaurantes/la_monteria_1400680949.571.jpg;Lun - Sáb: 13:00 - 17:00 h / 20:00 - 24:00 h.Domingo: cerrado
69121;2019-07-25;es;Naveira do mar;;(+34) 91 459 45 32;https://www.esmadrid.com/restaurantes/naveira-do-mar;Santa Juliana, 57;28039;;Spain;40.45241;-3.7075175;Española;Gallega, Marisquería;https://estaticos.esmadrid.com/cdn/farfuture/rFmuxgDLMPIYustmP6ZjFXsMHSkztl0ex7Dr0WThc0c/mtime:1524832515/sites/default/files/recursosturisticos/restaurantes/naveira_do_mar_1400679647.171.jpg;Mar - Sáb: 14:00 - 17:00 h. / 20:30 - 0:00 h.Dom: 14:00 - 17:00 h.
69021;2019-07-10;es;Puerto de Lagasca;info@puertolagasca.com;(+34) 91 576 41 11;https://www.esmadrid.com/restaurantes/puerto-de-lagasca;Lagasca, 81;28006;;Spain;40.4311463;-3.6848797;Española;Española, Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/o_Lh0SvIxTiUC5wk1OGlumEWv0lAxG8VYho2t01BvYA/mtime:1524832509/sites/default/files/recursosturisticos/restaurantes/puerto_lagasca_1400680029.256.jpg;Lun - Dom: 13:30 - 16:00 h / 20:30 - 00:00 h.
68776;2019-03-27;es;Mestizo;madrid@mestizomx.com;(+34) 91 575 64 53;https://www.esmadrid.com/restaurantes/mestizo;de Recoletos, 13;28001;;Spain;40.4217764;-3.6899081;Internacional;Internacional, Mexicana;https://estaticos.esmadrid.com/cdn/farfuture/5hQHHZ5_aEuSqqE0oKgRxPpIp6vW0vMOiPmM7TY_BJo/mtime:1524832511/sites/default/files/recursosturisticos/restaurantes/1529625842_266201284710_adj.jpg;Horario de cocina:Lun - jue: 13:00 - 24:00 hVier - sáb: 13:00 - 24:00 hDomingos brunch: 12:00 - 17:00 hHorario de bar:Lun - jue: 13:00 - 24:30 hVier - sáb: 13:00 - 01:30 hDomingo: 12:00 - 17:00 h
68821;2017-01-27;es;Restaurante Villa Magna ;villamagna@villamagna.es;(+34) 91 587 12 34;https://www.esmadrid.com/restaurantes/restaurante-villa-magna;Castellana, 22;28046;;Spain;40.4296466;-3.6888986;De autor, Española;Española;https://estaticos.esmadrid.com/cdn/farfuture/e8iDttLg0UaZNZRgFOhKXUUBEB8FD-XNv_bmDW1aaos/mtime:1524832526/sites/default/files/recursosturisticos/restaurantes/740065967_20102009162135_adj.jpg;Lun - Sáb 13:30 h. - 16:00 h. / 20:00 h. - 23:00 h.
68882;2019-07-11;es;El Mirador del Thyssen;info@elmiradordelthyssen.com;(+34) 91 429 39 84;https://www.esmadrid.com/restaurantes/mirador-thyssen;del Prado, 8;28014;;Spain;40.4160397;-3.6949425;Española;Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/N5_6-N44W8FljkL66hQ8mVMPaK6MjfWXn-OiUMCmDlI/mtime:1524832519/sites/default/files/recursosturisticos/restaurantes/1638582087_1872012123033_adj.jpg;28 junio - 7 septiembre:Mar - Sáb:  20:30 - 01:30 h.
68422;2024-11-12;es;Las Cuevas de Luis Candelas;reservas@lascuevasdeluiscandelas.com;(+34) 91 366 54 28 ;https://www.esmadrid.com/restaurantes/las-cuevas-de-luis-candelas;de Cuchilleros, 1;28005;;Spain;40.4145737;-3.7080238;Española;Madrileña, Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/pCGO7HL3mAhG2GYlg6mLrPhS4ZefXdSgE-xuocy3tek/mtime:1729593981/sites/default/files/recursosturisticos/restaurantes/las_cuevas_5.jpg;Lun - Dom: 12:45 - 23:30 h.
68420;2019-07-25;es;La Buganvilla;almagro@labuganvilla.es;(+34) 91 319 75 50 ;https://www.esmadrid.com/restaurantes/la-buganvilla;Almagro, 12;28010;;Spain;40.4287492;-3.6943254;Española;Arrocería, Valenciana;https://estaticos.esmadrid.com/cdn/farfuture/Up-NNPKOrZf3feqfEckwhItlqxgDY6t_Se1ArS1wG5o/mtime:1524832519/sites/default/files/recursosturisticos/restaurantes/bu_1423555763.786.jpg;Lun - Dom: 13:00 - 16:00 h. / 20:00 - 23:45 h.
68977;2019-07-12;es;Summa To Go;informacion@summatogo.com;(+34) 91 457 32 27 /;https://www.esmadrid.com/restaurantes/summa-go;Profesor Waksman, 9;28036;;Spain;40.4561509;-3.6880775;Internacional;Internacional, Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/lk7YljX0YQPSAPFEjKZ35B50GAC6VOn7_TGHPxdgOAs/mtime:1562925008/sites/default/files/recursosturisticos/restaurantes/summatogo.jpg;Lun - Dom: 13:00 - 15:30 h / 21:00 - 23:00 h.
68975;2019-07-12;es;Nipon Taro;info@nipontaro.com;(+34) 91 458 54 70 ;https://www.esmadrid.com/restaurantes/nipon-taro;Serrano, 213;28002;;Spain;40.4542219;-3.6792399;Internacional;Internacional, Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/L9GHV6OWOeZtTOxdQ5aHcJCQYRbLvM6BrLUxzhLseSk/mtime:1524832516/sites/default/files/recursosturisticos/restaurantes/nipon_taro_1400705882.866.jpg;Mar - Dom: 13:00 - 16:30 h / 20:30 - 0:00 h.
69019;2019-07-12;es;"Ayala Jap&oacute;n";grupoayala@126.com;(+34) 91 309 56 25;https://www.esmadrid.com/restaurantes/ayala-japon;Ayala, 67;28001;;Spain;40.4275256;-3.6765164;Internacional;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/PhngQ3eQbqnADxKxgnrTPzk017I4LX-oW-_MqJfmPZE/mtime:1524832516/sites/default/files/recursosturisticos/restaurantes/ayala_japon_1400756654.67.jpg;Lun - Dom: 13:00 - 16:30 h / 20:45 - 0:00 h.
68418;2019-07-12;es;Inari;madrid@restauranteinari.com;(+34) 91 576 33 12;https://www.esmadrid.com/restaurantes/inari;General Pardiñas, 43;28001;;Spain;40.4292844;-3.6783969;Internacional;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/lDFRjHerGL2rhPIQtjJx6h8Jei_uQU1N4YdIAB5mWRI/mtime:1524832515/sites/default/files/recursosturisticos/restaurantes/inari_1400749192.063.jpg;Lun - Jue: 13:30 - 16:00 h. / 21:00 - 0:00 h.Vie - Sáb: 13:30 - 16:00 h. / 21:00 - 0:30 h
68774;2019-07-12;es;19 Sushi Bar;restaurante@19sushibar.com;(+34) 91 524 05 71;https://www.esmadrid.com/restaurantes/19-sushi-bar;Salud, 19;28013;;Spain;40.4196574;-3.7031423;Internacional;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/f62cwHn3SXGRHuxpVZkTr6hu-nbJVWENIA376KTxhvQ/mtime:1524832525/sites/default/files/recursosturisticos/restaurantes/su4_1419411670.114.jpg;Lun - Dom: 13:30 - 16:00 h / 20:30 - 23:30 h.
68775;2023-09-14;es;Ichiban;info@restauranteichiban.com;(+34) 91 457 07 83 ;https://www.esmadrid.com/restaurantes/ichiban;de Alberto Alcocer, 22 bis;28036;;Spain;40.45811;-3.684679;Internacional;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/XBWQt_fm9AVYo72ZqTphUMQw_HCkw8Za0jHmZ_2e5-c/mtime:1692867011/sites/default/files/recursosturisticos/restaurantes/ichiban_3.jpg;Lun - Dom: 13:00 - 16:00 h / 21:00 - 24:00 h.
69119;2019-07-12;es;Ginza;info@restauranteginza.com;(+34) 91 429 76 19;https://www.esmadrid.com/restaurantes/ginza;de las Cortes, 3;28014;;Spain;40.41589;-3.69584;Internacional;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/TxQyQNz8Aur4BrAdS15QAvSybf4wWx_WllABD_41WvQ/mtime:1524832510/sites/default/files/recursosturisticos/restaurantes/1778226366_216201283631_adj.jpg;Mar - Sáb: 13:30 - 16:00 h / 20:00 - 0:00 h.Dom: 13:30 - 16:00 h.
68773;2019-07-12;es;Kokoro;restaurantekokoro@hotmail.es;(+34) 91 281 15 88;https://www.esmadrid.com/restaurantes/kokoro;Don Ramón de la Cruz, 72;28006;;Spain;40.4287019;-3.6750629;Internacional;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/zt12gREXamEecbjEcuXrcV1qsli25cEuS9OWnfLxlJc/mtime:1524832524/sites/default/files/recursosturisticos/restaurantes/kokoro_1400794442.164.jpg;Mar - Dom: 13:45 - 16:00 h. / 20:30 - 23:45 h.
68632;2019-07-12;es;Mikado;;(+34) 91 556 30 43 ;https://www.esmadrid.com/restaurantes/mikado;Pintor Juan Gris, 4;28020;;Spain;40.4576786;-3.6918458;Internacional;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/lXyn-Zls9L62y1puAr5Cl3VP_Jkl8gsC4myLzKP_feo/mtime:1524832515/sites/default/files/recursosturisticos/restaurantes/mikado_1400793012.912.jpg;Lun - Dom: 13:00 - 15:30 h / 20:30 - 23:30 h.
68819;2019-07-12;es;Taberna Alipio Ramos;;(+34) 91 441 49 61;https://www.esmadrid.com/restaurantes/taberna-alipio-ramos;Ponzano, 30;28010;;Spain;40.4391864;-3.6991711;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/g7FTg6br-tYmCV5c9e5anEL_TvAIoN3PMXxhqM_t0PQ/mtime:1524832511/sites/default/files/recursosturisticos/restaurantes/alipio_ramos_1400796154.76.jpg;Lun: 19:00 - 00:00 h.Mar - Dom: 12:00 - 17:00 h / 19:00 - 00:00 h.
68820;2020-09-10;es;La Tasca Suprema;reservas@latascasuprema.com;(+34) 91 308 03 47 ;https://www.esmadrid.com/restaurantes/la-tasca-suprema;de Argensola, 7;28004;;Spain;40.4251007;-3.6951439;Tabernas, Española;Madrileña;https://estaticos.esmadrid.com/cdn/farfuture/cL8rwFimHc2Gqhc4-wN3GvTuQWqYXk5WuomZrcVQAIk/mtime:1524832528/sites/default/files/recursosturisticos/restaurantes/tasca.jpg;Lun - Mar: 13:00 - 18:00 h.Mié - Sáb: 13:00 - 17:00 h / 20:00 - 1:00 h.Domingo: 12:00 - 17:00 h.
68770;2019-07-16;es;99 Sushi Bar (Ponzano);info@99sushibar.com;(+34) 91 536 05 67;https://www.esmadrid.com/restaurantes/99-sushi-bar-ponzano;Ponzano, 99;28003;;Spain;40.4458595;-3.6988363;Internacional;Internacional, Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/R5xQ9xBJaFXHAdrR57_PF-g-XpQbac317YJcEhzZLNo/mtime:1524832508/sites/default/files/recursosturisticos/restaurantes/934654316_17220101525_adj.jpg;Lun - Sab: 13:30 - 16:00 h. / 21:00 - 0:00 h.Dom 13:30 - 16:00 h.
68772;2019-08-12;es;La Copla;tabernadelacopla@yahoo.es;(+34) 91 522 44 22;https://www.esmadrid.com/restaurantes/la-copla;Jesús del Valle, 1;28004;;Spain;40.4238596;-3.7051969;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/7NxBCrRwpCkpgK8PFdyX6TE9JvJKb-wSrcfMBM5OKd0/mtime:1563262673/sites/default/files/recursosturisticos/restaurantes/lacopla.jpg;Mar - Jue: 12:00 - 00:00 h.Vie - Sáb: 12:00 - 2:00 h.Dom: 12:00 - 18:00 h.
68930;2019-07-16;es;Soy;info@soypedroespina.com;(+34) 91 445 74 47;https://www.esmadrid.com/restaurantes/soy;Viriato, 58;28010;;Spain;40.4355965;-3.6965981;Internacional, De autor;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/7gx9S4na8QgHTIBiZbNNxz9lY214DatX1f42nQdmEGg/mtime:1524832525/sites/default/files/recursosturisticos/restaurantes/soy_1403619792.005.jpg;Lun: 13:30 - 16:00 h.Mar - Vie: 13:30 - 16:00 h. / 21:00 - 0:00 h.Sáb: 21:00 - 0:00 h.
68818;2019-07-16;es;"La Ancha (Pr&iacute;ncipe de Vergara)";inmaalmandor@terra.es;(+34) 91 563 89 77 ;https://www.esmadrid.com/restaurantes/la-ancha-principe-de-vergara;Príncipe de Vergara, 204;28002;;Spain;40.4494307;-3.6775719;Española;Española, Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/VumZTq05tewiNmNU2_LxoP03N0rNvQ6czpX5zqPH_70/mtime:1524832528/sites/default/files/recursosturisticos/restaurantes/404396883_1772012135716_adj.jpg;Lun - Sáb: 13:30 - 15:30 h / 21:00 - 23:00 h.
69075;2019-08-12;es;Nicomedes;gestion@nicomedesrestaurante.es;(+34) 91 388 78 28;https://www.esmadrid.com/restaurantes/nicomedes;Moscatelar, 18;28043;;Spain;40.4568544;-3.648126;Española;Española, Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/vRZm3wj0aVjP9L45ZxxUHzDNcHXtyvJgIk7_Bi4NE0o/mtime:1564994486/sites/default/files/recursosturisticos/restaurantes/nicomedes.jpg;Dom: 13:30 - 15:30 h.Mar - Mie: 13:30 - 15:30 h / 18:30 - 21:00 h.Jue - Sab: 13:30 - 18.30 h / 21:00 - 23:30 h.
69017;2024-09-10;es;"Viav&eacute;lez";info@restauranteviavelez.com;(+34) 91 579 95 39;https://www.esmadrid.com/restaurantes/viavelez;del General Perón, 10;28020;;Spain;40.4523105;-3.6979177;De autor, Española;Española, Asturiana;https://estaticos.esmadrid.com/cdn/farfuture/ccu2FNl4Xhrn7Ws5UEgbf-wvpyh6JiQ-HGYUEaV3RkU/mtime:1524832517/sites/default/files/recursosturisticos/restaurantes/1837906957_31320101389_adj.jpg;Mar - Sáb: 11:00 - 24:00 hDomingo: 12:00 - 24:00 h
69018;2019-08-12;es;La Buena Vida;info@restaurantelabuenavida.com	 ;(+34) 91 531 31 49;https://www.esmadrid.com/restaurantes/la-buena-vida;Conde de Xiquena, 8;28004;;Spain;40.4229119;-3.694054;De autor;;https://estaticos.esmadrid.com/cdn/farfuture/SvN6ipBlGfhQYZHXHc6gyI2nKcoodzq-Avbx2vwmeOY/mtime:1524832525/sites/default/files/recursosturisticos/restaurantes/1848239087_11720129142_adj.jpg;Mar - Jue: 13:30 - 16:00 h / 21:00 - 23:30 h.Vie - Sáb: 13:30 - 16:00 h. / 21:00 - 0:30 h.
68769;2019-08-12;es;La Parra ;contacto@laparrarestaurante.com;(+34) 91 319 54 98 ;https://www.esmadrid.com/restaurantes/la-parra;Monte Esquinza, 34;28010;;Spain;40.4299935;-3.6917842;Española, Internacional;Andaluza, Internacional;https://estaticos.esmadrid.com/cdn/farfuture/LhKa4e5Br5IviKdkTDYeTETS5sfv7nRsG-3ygYOXRfw/mtime:1524832513/sites/default/files/recursosturisticos/restaurantes/1238722910_2222010101636_adj.jpg;Lun - Sáb: 13:00 - 17:00 h /  21:00 - 24:00 h.Domingos cerrado
68629;2023-08-02;es;"El Caf&eacute; de la &Oacute;pera";reservas@elcafedelaopera.com;(+34) 91 542 63 82;https://www.esmadrid.com/restaurantes/el-cafe-de-la-opera;de Arrieta, 6;28013;;Spain;40.4187716;-3.7101782;Española, Internacional;Española, Internacional;https://estaticos.esmadrid.com/cdn/farfuture/Gi2xd4Jn8C2dq-vrZmQQyUXhN8UVtcsYncGMw18WAyk/mtime:1688049881/sites/default/files/recursosturisticos/restaurantes/cafe_de_la_opera_6.jpg;RestauranteDom - Jue: 13:00 - 16:00 h / 20:00 - 23:00 hVier - Sáb: 13:00 - 16:00 h / 20:00 - 00:00 hGastrobarDom - Jue: 13:00 - 23:00 h (non-stop)Vier - Sáb: 13:00 - 24:00 h (non-stop)Una Cena CantadaSábados a las 21:30 h (apertura de puertas a las 21:15 h). Hasta las 24:00 hMenú ejecutivo PreludioLun - Vier (no festivos): 13:00 - 15:45 hBrunchTodos los días de 11:00 a 13:00 h
68580;2019-08-12;es;Casa Narcisa;narcisa@grupolamaquina.es;(+34) 91 323 80 72;https://www.esmadrid.com/restaurantes/casa-narcisa;Castellana, 254;28046;;Spain;40.4718835;-3.6871671;Española;Española, Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/MljBiEi6p_0JRvQasR2VDygALVbKig8GR2M-eilN4yU/mtime:1564999215/sites/default/files/recursosturisticos/restaurantes/casanarcisa.jpg;Lun - Sáb: 13:00 - 16:30 h / 20:00 - 0:00 h.Dom: 13:00 - 17:00 h.Cerrado en Agosto.
68513;2023-08-03;es;Bodegas Alfaro;sucalfaro@gmail.com;;https://www.esmadrid.com/restaurantes/bodegas-alfaro;del Ave María, 10;28012;;Spain;40.4116322;-3.70033;Tabernas, Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/boCm_6ms174GZDEswROUFC2pzXV1OXeqk7CvGl34Hbs/mtime:1524832527/sites/default/files/recursosturisticos/restaurantes/bodegasalfaro.jpg;Lun - Miér: 13:00 - 16:00 h / 20:00 - 24:00 hJueves: 13:00 - 16:00 h/ 19:00 - 24:00 hViernes: 13:00 - 16:00 h / 19:00 - 01:00 hSábado: 13:00 - 01:00 hDomingo: 13:00 - 22:00 h
68664;2019-08-12;es;Bodegas Rosell;informacion@bodegasrosell.es;(+34) 91 467 84 58;https://www.esmadrid.com/restaurantes/bodegas-rosell;General Lacy, 14;28045;;Spain;40.4038002;-3.6908897;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/NSm5yrfr1OsEhxCiLr-6ozqjr14xOaLsXTFEMSHZEYs/mtime:1524832527/sites/default/files/recursosturisticos/restaurantes/419151686_1862012102331_adj.jpg;Mar - Sab: 12:00 - 16:00 h / 19:00 - 00:00 h.Dom: 12:00 - 16:00Cerrado el mes de agosto.
69117;2023-07-12;es;Stop Madrid;stopmadrid@stopmadrid.es;(+34) 91 504 78 43;https://www.esmadrid.com/restaurantes/stop-madrid;de Atocha, 73;28014;;Spain;40.4123291;-3.698707;Tabernas, Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/T0AGfpoKP2hLxv99kuy_yq3gOwm7K7U8dfxTT8otF9k/mtime:1565089755/sites/default/files/recursosturisticos/restaurantes/stopmadrid.jpg;Por confirmar horarios
69118;2023-08-02;es;La casa de las torrijas;;(+34) 91 445 20 12;https://www.esmadrid.com/restaurantes/la-casa-de-las-torrijas;de la Paz, 4;28012;;Spain;40.4154852;-3.7042124;Tapas, Española;Tapas, Casera, Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/CAyZiS94HOaR_59uaZlz3vyzD75Z2cnXbnIXRCl2vM4/mtime:1565091034/sites/default/files/recursosturisticos/restaurantes/lacasadelastorrijas.jpg;Lunes: cerradoMar - Dom: 11:00 - 23:00 h
69161;2020-07-03;es;Tienda de vinos (El comunista);;(+34) 91 521 70 12;https://www.esmadrid.com/restaurantes/tienda-de-vinos-el-comunista;Augusto Figueroa, 35;28004;;Spain;40.4221326;-3.6976622;Tabernas, Española;Española, Casera, Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/H3gRsr4MPzfMzgEJTTIpQAef2aIMBHfQsBEtmlGobkM/mtime:1524832506/sites/default/files/recursosturisticos/restaurantes/929395423_6102009142652_adj.jpg;Mie - Lun: 13:00 - 16:00 h / 20:30 - 23:45 h.Mar: 13:00 - 16:00 h
68879;2024-09-20;es;Tse Yang Villamagna;Info@grupotseyang.com;(+34) 91 431 18 88 ;https://www.esmadrid.com/restaurantes/tse-yang-villa-magna;del Marqués de Villamagna, 1;28046;;Spain;40.4295732;-3.6881544;Internacional;China;https://estaticos.esmadrid.com/cdn/farfuture/F8_TaxNndR3S6tStogtqpIHqHqolVXG9mptiVy4b8s0/mtime:1524832527/sites/default/files/recursosturisticos/restaurantes/1112478509_2862012122527_adj.jpg;Lun - Dom: 13:00 - 16:00 h / 20:00 - 24:00 h.
68878;2019-08-12;es;La Penela;;(+34) 91 576 52 22;https://www.esmadrid.com/restaurantes/la-penela;Velázquez, 96;28006;;Spain;40.4336565;-3.6823702;Española;Gallega;https://estaticos.esmadrid.com/cdn/farfuture/BY41bekNIpefvmTha8z5tEs_9l_7Q7KRFpCT8RL9I_g/mtime:1524832523/sites/default/files/recursosturisticos/restaurantes/penela_1426850516.29.jpg;Lun - Sáb: 13:30 - 17:00 h / 20:30 - 0:00 hDom: 13:30 - 17:00 h
68768;2023-05-29;es;Viva Burger ;reservas@vivaburger.es;(+34) 91 366 33 49;https://www.esmadrid.com/restaurantes/viva-burger;de San Andrés, 16;28005;;Spain;40.4124957;-3.7118472;Vegano;;https://estaticos.esmadrid.com/cdn/farfuture/zpq6XW6O5x7mJjPnu1rtXramkZCEvSr1gMygIQZ5n_c/mtime:1685361987/sites/default/files/recursosturisticos/restaurantes/viva_burger_.jpg;Dom - Jue: 11:00 - 24:00 h.Vie - Sáb: 11:00 - 1:00 h.
69113;2019-08-12;es;Janatomo;;(+34) 91 521 55 66;https://www.esmadrid.com/restaurantes/janatomo;Reina, 27;28004;;Spain;40.419968;-3.6989653;Internacional;Japonesa, China;https://estaticos.esmadrid.com/cdn/farfuture/BeLt_NU_DwtpqPL-RGODzR4bNHZ5arlzLdAdN1D500o/mtime:1565170583/sites/default/files/recursosturisticos/restaurantes/janatomo.jpg;Mar - Dom: 13:30 - 16:30 h /  20:30 - 0:30 h.
69114;2019-08-12;es;El Cisne Azul;;(+34) 91 521 37 99;https://www.esmadrid.com/restaurantes/el-cisne-azul;Gravina, 19;28004;;Spain;40.4227521;-3.6966576;Española;Española, Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/d-Dp5hZMwZPLceu9c316CRF7dkJSkILwbOtIlKfAKLQ/mtime:1565607854/sites/default/files/recursosturisticos/restaurantes/el_cisne_azul.jpg;Lun - Sáb: 12:00 - 16:00 h / 20:00 - 0:30 h.Dom: 12:00 - 16:00 h.
69016;2019-08-07;es;"Albah&iacute;a";;(+34) 91 467 20 05 ;https://www.esmadrid.com/restaurantes/albahia;Lavapiés, 3;28012;;Spain;40.4120322;-3.7030474;Internacional;Internacional, Marroqui;https://estaticos.esmadrid.com/cdn/farfuture/9zhDJ2v5-BDweqkdkq2uh7XmeayD2A4rHaKk2AZNQZE/mtime:1524832506/sites/default/files/recursosturisticos/restaurantes/1692456027_122010103721_adj.jpg;Lun - Dom: 13:00 - 17:00 h / 20:00 - 1:00 h.
69015;2019-08-12;es;Conache;;(+34) 91 522 95 00;https://www.esmadrid.com/restaurantes/conache;Santa Bárbara, 11;28004;;Spain;40.4242126;-3.7015587;Española;Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/adBhbVp1IxAvUmhOonNeJ3iL2r6TP4s_91xify8gHu0/mtime:1565173684/sites/default/files/recursosturisticos/restaurantes/conache.jpg;Lun - Jue:  10:00 - 2:00 h.Vie - Sáb: 10:00 - 2:30 h.Dom: 11:00 - 20:00 h.
68767;2019-08-12;es;Gaudium;info@gaudiumchamberi.com;(+34) 91 594 30 37;https://www.esmadrid.com/restaurantes/gaudium;Santa Feliciana , 14;28010;;Spain;40.433266;-3.6990645;Española;Española, Tradicional renovada;https://estaticos.esmadrid.com/cdn/farfuture/qmKL504obTTDzXQ3pzr6FwCsgkPyxE09GNmBoou-6KU/mtime:1565174946/sites/default/files/recursosturisticos/restaurantes/gaudium.jpg;Lun- Mie: 13:00 - 16:00 h.Jue - Sab: 13:00 - 16:00 h. / 20:00 - 23:00 h.Domingos cerrado
